record_id,species_code,species,trait_code,main_source,original_sources,norm_value,best,lower,upper,match_type
3718,5534,Leptocarpus tenax,surv4,NSWFFRDv2.1,NA,Long rhizome or root sucker,NA,NA,NA,possible
14683,2599,Epacris microphylla,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
3040,2780,Bossiaea heterophylla,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
160761,5739,Boronia falcifolia,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3032,5739,Boronia falcifolia,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
184478,8750,Xanthorrhoea glauca,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4217,8750,Xanthorrhoea glauca,surv4,NSWFFRDv2.1,NA,Apical,NA,NA,NA,possible
178515,4261,Melaleuca sieberi,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3830,4261,Melaleuca sieberi,surv4,NSWFFRDv2.1,NA,Epicormic,NA,NA,NA,possible
3858,2649,Monotoca scoparia,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
4069,2759,Ricinocarpos pinifolius,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
3253,2844,Dillwynia glaberrima,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
17287,2654,Sprengelia incarnata,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
4156,6204,Tetratheca ericifolia,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
16494,2616,Leucopogon ericoides,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
177244,5541,Lepyrodia scariosa,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
12537,3893,Acacia ulicifolia,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
3756,2636,Leucopogon rodwayi,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
177530,2639,Leucopogon virgatus,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3757,2639,Leucopogon virgatus,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
16931,2938,Mirbelia rubiifolia,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
177480,2632,Leucopogon parviflorus,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3755,2632,Leucopogon parviflorus,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
182579,6403,Pteridium esculentum,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3038,2778,Bossiaea ensata,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
183208,2492,Schoenus brevifolius,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
184576,6323,Xyris juncea,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4232,6323,Xyris juncea,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
15919,2542,Hibbertia obtusifolia,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
3980,1144,Platysace lanceolata,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
183302,8187,Selaginella uliginosa,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3114,4021,Calytrix tetragona,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
182148,5117,Plinthanthesis paradoxa,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4134,6157,Stylidium graminifolium,surv4,NSWFFRDv2.1,NA,Long rhizome or root sucker,NA,NA,NA,possible
162508,3533,Burchardia umbellata,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
168530,4947,Entolasia stricta,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
178593,4266,Melaleuca thymifolia,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3837,4266,Melaleuca thymifolia,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
15895,2526,Hibbertia acicularis,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
2947,2770,Aotus ericoides,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
183221,2495,Schoenus ericetorum,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
162802,4004,Callistemon citrinus,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3094,4004,Callistemon citrinus,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
15386,2870,Gompholobium virgatum,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
15388,2870,Gompholobium virgatum,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
177940,6308,Lomandra longifolia,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
157382,3863,Acacia quadrilateralis,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
2870,3863,Acacia quadrilateralis,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
12526,3885,Acacia terminalis,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
17423,5841,Zieria laevigata,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
16421,5865,Leptomeria acida,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
4181,1154,Trachymene incisa,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
3871,6407,Olax stricta,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
180783,5066,Panicum simile,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3910,5066,Panicum simile,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
184582,6324,Xyris operculata,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4233,6324,Xyris operculata,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
12520,3881,Acacia suaveolens,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
15911,2536,Hibbertia fasciculata,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
182726,2985,Pultenaea daphnoides,surv1,NSWFFRDv2.1,NA,None,NA,NA,NA,possible
17167,2985,Pultenaea daphnoides,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
3142,6243,Chloanthes stoechadis,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
163789,2345,Chorizandra sphaerocephala,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3147,2345,Chorizandra sphaerocephala,surv4,NSWFFRDv2.1,NA,Long rhizome or root sucker,NA,NA,NA,possible
165919,2347,Cyathochaeta diandra,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
15382,2868,Gompholobium pinnatum,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
16934,3595,Mitrasacme polymorpha,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
180917,3302,Patersonia longifolia,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3917,3302,Patersonia longifolia,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
183262,2504,Schoenus paludosus,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
183570,3567,Sowerbaea juncea,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4121,3567,Sowerbaea juncea,surv4,NSWFFRDv2.1,NA,Long rhizome or root sucker,NA,NA,NA,possible
183749,6154,Stylidium debile,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
183613,10604,Sporadanthus interruptus,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4124,10604,Sporadanthus interruptus,surv4,NSWFFRDv2.1,NA,Long rhizome or root sucker,NA,NA,NA,possible
4225,1162,Xanthosia pilosa,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
168925,5776,Eriostemon australasius,surv1,NSWFFRDv2.1,NA,None,NA,NA,NA,possible
168927,5776,Eriostemon australasius,surv1,NSWFFRDv2.1,NA,None,NA,NA,NA,possible
14707,5776,Eriostemon australasius,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
14709,5776,Eriostemon australasius,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
183644,2655,Sprengelia sprengelioides,surv1,NSWFFRDv2.1,NA,None,NA,NA,NA,possible
17288,2655,Sprengelia sprengelioides,germ1,NSWFFRDv2.1,NA,Soil-persistent,NA,NA,NA,possible
182686,8956,Ptilothrix deusta,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
183242,9057,Schoenus lepidosperma subsp. pachylepis,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
4098,9057,Schoenus lepidosperma subsp. pachylepis,surv4,NSWFFRDv2.1,NA,Basal,NA,NA,NA,possible
183267,2505,Schoenus scabripes,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
165542,9687,Corymbia gummifera,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
177830,6302,Lomandra filiformis,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
