record_id,species_code,species,trait_code,main_source,original_sources,norm_value,best,lower,upper,match_type
166986,7887,Dipodium punctatum,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
NA,7887,Dipodium punctatum,repr3a,NSWFFRDv2.1,NA,NA,1,NA,NA,possible
168894,4460,Eriochilus cucullatus,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
182441,4516,Prasophyllum odoratum,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
182642,4559,Pterostylis longifolia,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
182664,4562,Pterostylis nutans,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
182655,4561,Pterostylis nana,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
182669,4566,Pterostylis parviflora,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
NA,4595,Thelymitra flexuosa,repr3a,NSWFFRDv2.1,NA,NA,1,NA,NA,possible
184005,4602,Thelymitra pauciflora,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
184015,10277,Thelymitra rubra,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
162508,3533,Burchardia umbellata,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
166544,3542,Dianella revoluta,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
177830,6302,Lomandra filiformis,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
184062,3573,Thysanotus patersonii,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
175338,11388,Lachnagrostis filiformis,surv1,NSWFFRDv2.1,NA,Most,NA,NA,NA,possible
165429,13836,Coronidium scorpioides,surv1,NSWFFRDv2.1,NA,Most,NA,NA,NA,possible
174978,2454,Isolepis inundata,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
162618,3535,Caesia parviflora,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
177940,6308,Lomandra longifolia,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
177984,9082,Lomandra micrantha subsp. tuberculata,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
178005,8802,Lomandra multiflora subsp. multiflora,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
183988,8968,Thelymitra ixioides var. ixioides,surv1,NSWFFRDv2.1,NA,All,NA,NA,NA,possible
3337,4053,Eucalyptus baxteri,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3375,4075,Eucalyptus cypellocarpa,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3428,4140,Eucalyptus obliqua,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3436,4146,Eucalyptus ovata,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3486,9304,Eucalyptus tricarpa,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3489,4197,Eucalyptus viminalis,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3500,5860,Exocarpos cupressiformis,surv4,NSWFFRDv2.1,NA,Long rhizome or root sucker,NA,NA,NA,possible
3501,5860,Exocarpos cupressiformis,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3023,8052,Blechnum cartilagineum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3028,8058,Blechnum nudum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3207,8074,Cyathea australis,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3528,6708,Gleichenia microphylla,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3664,7653,Hypolepis rugosula,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4027,6403,Pteridium esculentum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
2973,10394,Austrostipa semibarbata,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3239,4891,Deyeuxia quadriseta,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3249,4899,Dichelachne rara,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4154,5217,Tetrarrhena juncea,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3990,5142,Poa tenera,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
2961,2584,Astroloma humifusum,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3170,5675,Coprosma quadrifida,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3639,2545,Hibbertia riparia,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3786,5443,Lomatia ilicifolia,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3834,4263,Melaleuca squarrosa,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3874,1580,Olearia argophylla,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
3063,1863,Brunonia australis,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3617,1494,Helichrysum leucopsideum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3721,1557,Leptorhynchos squamatus,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4202,6003,Veronica calycina,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3511,2441,Gahnia radula,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3512,2442,Gahnia sieberiana,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3671,2455,Isolepis marginata,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3684,3339,Juncus pauciflorus,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3685,3340,Juncus planifolius,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3707,8379,Lepidosperma elatius,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3790,3359,Luzula meridionalis,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
2888,9088,Acianthus pusillus,surv4,NSWFFRDv2.1,NA,Tuber,NA,NA,NA,possible
3080,6703,Caladenia catenata,surv4,NSWFFRDv2.1,NA,Tuber,NA,NA,NA,possible
3262,7887,Dipodium punctatum,surv4,NSWFFRDv2.1,NA,Tuber,NA,NA,NA,possible
4010,4516,Prasophyllum odoratum,surv4,NSWFFRDv2.1,NA,Tuber,NA,NA,NA,possible
4164,4595,Thelymitra flexuosa,surv4,NSWFFRDv2.1,NA,Tuber,NA,NA,NA,possible
4172,10277,Thelymitra rubra,surv4,NSWFFRDv2.1,NA,Tuber,NA,NA,NA,possible
3768,1917,Lobelia gibbosa,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4077,14310,Rytidosperma indutum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4080,14316,Rytidosperma pilosum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4077,14310,Rytidosperma indutum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4083,14322,Rytidosperma setaceum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
4079,14314,Rytidosperma pallidum,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3174,13836,Coronidium scorpioides,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3695,11959,Lagenophora gracilis,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3721,1557,Leptorhynchos squamatus,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3670,2454,Isolepis inundata,surv4,NSWFFRDv2.1,NA,Short rhizome,NA,NA,NA,possible
3343,8450,Eucalyptus bicostata,surv4,NSWFFRDv2.1,NA,Lignotuber,NA,NA,NA,possible
